m/z,UPEC_15,UPEC_14,UPEC_13,UPEC_12,mean
661.5212,0.0417803340967236,0.0355415256138007,0.0475441289971547,0.0891496646626732,0.05350391334258805
614.3483,0.0469669805768694,0.0397296735798815,0.0543984110759994,0.0728561075707461,0.0534877932008741
723.54333,0.0454601461023267,0.031906486737315,0.0462626723859486,0.0897658960267856,0.053348800313093976
798.45996,0.0510521153977179,0.0342564310772404,0.0503434534674166,0.0776459916368251,0.05332449789480001
469.28992,0.0508112746337012,0.0366336598926746,0.0467422310063228,0.078380237205909,0.0531418506846519
648.6268,0.0490661286949712,0.0333109521925286,0.0456227452930916,0.0825005254206541,0.05262508790031138
466.33005,0.0462949647770437,0.0430535085520689,0.0421922297334464,0.0778390573091992,0.05234494009293955
517.32776,0.0495948320851103,0.0484597271645153,0.0427625683832837,0.0661601233696885,0.051744312750649446
635.5024,0.0407008137270654,0.0376610350992713,0.0460435231795797,0.0822219307108473,0.05165682567919093
387.24365,0.0593894753513833,0.0390777899030695,0.0423155072540604,0.0656738444432873,0.05161415423795013
896.48047,0.0420236313558161,0.0346304169054928,0.0421066393298008,0.0874917097659152,0.05156309933925622
599.32404,0.0461968969460918,0.0365543675730793,0.0469854169153078,0.0757540326197869,0.051372678513566444
319.26175,0.0485414462625092,0.0408505925455358,0.0488129973845632,0.06523303758339,0.05085951844399955
607.4686,0.0414486483747318,0.034914805957341,0.0392380588856726,0.0869222261655987,0.05063093484583603
479.23447,0.0527694532577119,0.0331740522775673,0.0375242347788141,0.0787869498881688,0.05056367255056553
363.16473,0.053133929285684,0.0358723966402523,0.0377084194666078,0.0740055817250532,0.050180081779399324
584.3047,0.04280695243835,0.0367244922077735,0.0422399260195759,0.0781450761166833,0.04997911169559567
589.47943,0.0441436468717384,0.0410433252562838,0.0465595602474478,0.0674203277573773,0.04979171503321183
473.26974,0.0471742943266224,0.0334324855417491,0.0441551649556445,0.073846503056127,0.04965211197003575
660.4212,0.0455147370052999,0.0373496529436678,0.0429737567266254,0.0717291492118104,0.04939182397185087
457.28046,0.0475814119231183,0.0300924593143814,0.0393401412649099,0.0803817813451626,0.049348948461893055
675.44556,0.0486591089329947,0.0328065090793074,0.0450331704782467,0.0701728620167385,0.049167912626821825
420.21716,0.0555362446058047,0.0314716736031253,0.0383805920583157,0.0711244121695211,0.049128230609191706
387.32364,0.0580378532003339,0.0379402481749071,0.0405356109510068,0.0588007056656297,0.04882860449796938
519.26263,0.0460604837391114,0.0325429457271233,0.0385254724318917,0.0777019219743097,0.04870770596810903
886.59595,0.0389541001878419,0.0457554227155405,0.0427604905279149,0.0654989938075329,0.04824225180970755
423.17203,0.0513199961268306,0.0321390334393033,0.0393144220436262,0.0700997666412884,0.04821830456276213
535.23694,0.0454915916442797,0.0288451885568734,0.0402647389066352,0.0780145575842765,0.0481540191730162
504.28333,0.0430964718140548,0.0301640846782054,0.040604025277467,0.07823075098866,0.0480238331895968
497.27866,0.0483546512082786,0.0331986783277152,0.0350992790662176,0.0750652379406442,0.0479294616357139
590.3494,0.048135021106299,0.0332469448337726,0.0443866160584465,0.0658327861531387,0.0479003420379142
620.39307,0.0424150156049958,0.0412882742580865,0.0402027562630588,0.0668667846464399,0.04769320769314525
912.68976,0.034839593024423,0.0409367730709134,0.0451261909700664,0.0679398618942179,0.047210604739905175
408.1477,0.0540859543303913,0.0324711868086267,0.0356582273490037,0.0660492889488579,0.0470661643592199
634.4074,0.0437733262867923,0.0375957241999661,0.0413068856219581,0.0651538888649719,0.046957456243422104
686.585,0.0406569339839208,0.0294623111679598,0.0360195731542059,0.0810491563825401,0.046796993672156645
902.7652,0.0375562040782501,0.047769048758167,0.0532028503905137,0.0463007513076962,0.04620721363365675
587.4996,0.0393886762031566,0.0452994281565432,0.0477122506869642,0.0522201535193891,0.04615512714151328
567.39044,0.04636016075555,0.0421420656044664,0.0387424077632434,0.0571995098058936,0.04611103598228834
436.18643,0.0483941894820536,0.0310793634070173,0.0318368585884311,0.0722561715806786,0.04589164576454515
911.6798,0.0322862280576012,0.0438787059244051,0.0465038695370769,0.0607638171326334,0.045858155162929154
531.4071,0.0434467158119723,0.0323243647335411,0.0375092226413222,0.0665900617846662,0.04496759124287545
801.6848,0.0425997691272377,0.03480358031812,0.0392907533395365,0.0626215675388496,0.04482891758093595
823.6638,0.0400039446980402,0.0298939513878937,0.0417727934080391,0.0644185670430966,0.044022314134267396
670.6108,0.03961016658818,0.0276171600635362,0.0314001373597175,0.0751818444664621,0.04345232711947395
361.20984,0.0412646855001692,0.027587347318208,0.0356611271292762,0.067743453734534,0.043064153420546855
516.2478,0.0439008015695912,0.0257149476067225,0.0310701016718963,0.0702200203395692,0.0427264677969448
799.6699,0.0393289402957146,0.0310781557743682,0.034935634895892,0.0643903327208484,0.0424332659217058
397.2282,0.045739224171479,0.0242234861643563,0.0337004693557163,0.0658580296240048,0.042380302328889105
627.4677,0.0340351618378345,0.0345674953278964,0.0434116125415886,0.0559629098264911,0.04199429488345265
622.368,0.0393477511593326,0.0281379441345482,0.0349114840291693,0.0647022182810516,0.041774849401025424
392.15344,0.0454949132853998,0.0243504769371027,0.034154955485932,0.0616960545317581,0.04142410006004815
712.67883,0.030497729946522,0.0465785112243547,0.0328563055612063,0.053917431189666,0.04096249448043725
576.47504,0.0360140773800654,0.0241429967490125,0.0297058710222463,0.0725342189966495,0.040599291036993425
560.5008,0.03411918707116,0.0208745769971888,0.0342281446751074,0.0711663929742603,0.04009707542942913
427.38184,0.04634405505141,0.0287874270314368,0.0357527006485081,0.045523676209415,0.03910196473519247
398.23816,0.0397168926078684,0.0266710345141467,0.0254258067069365,0.0621509284291221,0.038491165564518426
646.6119,0.0340877050507575,0.0256613106737438,0.0260694196490893,0.0666504283691762,0.0381172159356917
740.7076,0.0364046150716079,0.0312161186350256,0.0352355517917994,0.0458941796684927,0.037187616291731396
607.43365,0.0414873086021579,0.02768833600237,0.0277062100433793,0.0490762850984383,0.036489534936586375
602.58887,0.0347897493951271,0.0197586227494787,0.0260842458590017,0.0625517320916454,0.03579608752381322
546.5264,0.0354330548290727,0.0221005737649513,0.0236079510253288,0.0612714899144154,0.03560326738344205
644.5969,0.0356428695715922,0.02061125787538,0.0305029300488348,0.0527014348498182,0.034864623086406296
429.32175,0.0338505069243972,0.0201326729967857,0.0245290740441354,0.0506315886431032,0.03228596065210537
