,x,y,class,0,1
12244,75,109,3,0.31071788,0.42024672
12245,76,109,3,0.23464738,0.4985188
12246,77,109,3,0.07324857,0.27338406
12247,78,109,3,0.20211011,0.3776584
12248,79,109,3,0.26292178,0.4841825
12249,80,109,2,0.42215514,0.668027
12250,81,109,3,0.28427404,0.39190075
12251,82,109,3,0.38363105,0.6456143
12252,83,109,3,0.3503501,0.56984246
12253,84,109,3,0.2093061,0.3679534
12254,85,109,3,0.26576695,0.38339764
12255,86,109,3,0.35347626,0.5467453
12256,87,109,3,0.3278675,0.45159787
12257,88,109,3,0.36407977,0.5331485
12258,89,109,3,0.28778094,0.5376812
12259,90,109,3,0.29875484,0.45026907
12260,91,109,3,0.23942289,0.42437825
12261,92,109,3,0.38024592,0.62189853
12262,93,109,3,0.33307278,0.51614624
12263,94,109,3,0.14995487,0.27240202
12264,95,109,3,0.30663535,0.4597973
12265,97,109,2,0.42116353,0.67679
12266,98,109,3,0.28993753,0.45400426
12267,100,109,3,0.097834155,0.24376746
12268,101,109,3,0.040517416,0.29648474
12269,102,109,3,0.17854933,0.5035809
12270,103,109,3,0.35272408,0.65879667
12271,104,109,3,0.18335108,0.36133137
12272,105,109,3,0.27878654,0.69864357
12273,106,109,3,0.091217734,0.4601362
12274,107,109,3,0.1507928,0.5899194
12275,108,109,3,0.22388823,0.7075791
12276,109,109,3,0.1984151,0.67337835
12277,110,109,3,0.27843824,0.6904112
12278,111,109,2,0.25966948,0.738796
12279,112,109,3,0.26877347,0.7215449
12280,113,109,3,0.23872587,0.6558844
12281,114,109,3,0.10125551,0.5217396
12282,115,109,3,0.18329726,0.64444876
12283,116,109,3,0.14768405,0.61402553
12284,117,109,3,0.08646886,0.5650052
12285,118,109,3,0.19205044,0.706959
12286,119,109,3,0.07277557,0.58346987
12287,120,109,3,0.18259928,0.6409831
12288,121,109,3,0.17995515,0.6759866
12289,122,109,3,0.2417334,0.7153213
12290,123,109,3,0.26951072,0.6669214
12291,124,109,3,0.13737074,0.62165517
12292,125,109,3,0.21029283,0.70743746
12293,126,109,3,0.11096248,0.6232198
12294,127,109,3,0.036204647,0.43225196
12295,0,110,1,0.90075904,0.61995465
12296,1,110,1,0.8656392,0.583764
12297,2,110,1,0.8528698,0.52456325
12298,3,110,1,0.86210066,0.5370463
12299,4,110,1,0.9273593,0.62599176
12300,5,110,1,0.8312918,0.5678141
12301,6,110,1,0.9159481,0.62477976
12302,7,110,1,0.92911065,0.5878699
12303,8,110,1,0.90012634,0.5606042
12304,9,110,1,0.902375,0.63603175
12305,10,110,1,0.92528033,0.6077268
12306,11,110,1,0.86578053,0.6132453
12307,12,110,1,0.9336916,0.61948574
12308,13,110,1,0.88614774,0.6280056
12309,14,110,1,0.8819345,0.6053168
12310,15,110,1,0.88318026,0.619322
12311,16,110,1,0.8701164,0.58501035
12312,17,110,1,0.90365785,0.60495996
12313,18,110,1,0.88636094,0.60398185
12314,19,110,1,0.830907,0.57170653
12315,20,110,1,0.9081455,0.58585846
12316,21,110,1,0.9272483,0.57162863
12317,22,110,1,0.90192944,0.5960556
12318,23,110,1,0.97037977,0.58373255
12319,24,110,1,0.9162322,0.57784635
12320,25,110,1,0.86460805,0.565544
12321,26,110,1,0.8233037,0.53432006
12322,27,110,1,0.8562667,0.5757421
12323,28,110,1,0.87946707,0.5797783
12324,29,110,1,0.92688227,0.58177954
12325,30,110,1,0.9038339,0.56115645
12326,31,110,1,0.9244363,0.6147991
12327,32,110,1,0.9394241,0.59577245
12328,33,110,1,0.9008286,0.554855
12329,34,110,1,0.9237826,0.5328483
12330,35,110,1,0.9479694,0.61150396
12331,36,110,1,0.8627656,0.5470179
12332,37,110,1,0.95810074,0.5528383
12333,38,110,1,0.88685244,0.49775824
12334,39,110,1,0.95112956,0.5638412
12335,40,110,1,0.9485498,0.5377507
12336,41,110,1,0.88518405,0.5170156
12337,42,110,1,0.861118,0.49309605
12338,43,110,1,0.9265479,0.5131422
12339,44,110,1,0.8763651,0.48376888
12340,45,110,1,0.96015614,0.54685885
12341,46,110,1,0.9594647,0.5449852
12342,47,110,1,0.9096208,0.5056513
12343,48,110,1,0.93100524,0.5198012
12344,49,110,1,0.8626923,0.47732738
12345,50,110,1,0.9053294,0.49972364
12346,51,110,1,0.9190934,0.51762795
12347,52,110,1,0.92500126,0.5136413
12348,53,110,1,0.9245546,0.5061739
12349,54,110,1,0.95910376,0.5468363
12350,55,110,1,0.93670774,0.5752539
12351,56,110,1,0.9396767,0.5845559
12352,57,110,1,0.89170283,0.5696641
12353,58,110,1,0.9258564,0.61566764
12354,59,110,1,0.8689349,0.5601942
12355,60,110,1,0.8694411,0.5485348
12356,61,110,1,0.93796873,0.606035
12357,62,110,1,0.8223334,0.5659574
12358,63,110,1,0.5388391,0.49636576
12359,64,110,1,0.61974925,0.5921983
12360,65,110,1,0.61255085,0.5988081
12361,66,110,1,0.5801591,0.57179654
12362,67,110,1,0.6003828,0.58636576
12363,68,110,3,0.27084866,0.6141065
12364,69,110,3,0.25520295,0.54693663
12365,70,110,3,0.09730742,0.4138657
12366,71,110,3,0.35875317,0.6497098
12367,72,110,3,0.33273977,0.5950706
12368,73,110,3,0.30581483,0.59703225
12369,74,110,3,0.2460326,0.50620764
12370,75,110,3,0.12218973,0.38699627
12371,76,110,3,0.12739025,0.3579046
12372,77,110,3,0.26443043,0.39398888
12373,78,110,3,0.23027015,0.41272873
12374,79,110,3,0.09578693,0.33444965
12375,80,110,3,0.12775719,0.27715728
12376,81,110,3,0.21797,0.37517458
12377,82,110,3,0.2993712,0.4635401
12378,83,110,3,0.2799761,0.46507332
12379,84,110,3,0.2636601,0.39721993
12380,85,110,3,0.2848476,0.42802316
12381,86,110,3,0.24513142,0.3763405
12382,87,110,3,0.31454644,0.56234926
12383,88,110,3,0.23788498,0.35385707
12384,89,110,3,0.23905706,0.37458032
12385,91,110,3,0.051370483,0.2399847
12386,92,110,3,0.046101045,0.2792392
12387,93,110,3,0.37069353,0.6326047
12388,97,110,3,0.30950847,0.39583674
12389,99,110,3,0.12892859,0.3399776
12390,100,110,3,0.06579248,0.2618549
12391,102,110,3,0.18099746,0.46563724
12392,103,110,2,0.36474127,0.67093295
12393,104,110,3,0.10262195,0.40442544
12394,105,110,3,0.24102308,0.47194913
12395,106,110,3,0.18727808,0.3552033
12396,107,110,3,0.08486145,0.43762472
12397,108,110,3,0.13785239,0.5423977
12398,110,110,3,0.20069551,0.70574766
12399,111,110,3,0.21631056,0.70115817
12400,112,110,3,0.17677388,0.6338769
12401,113,110,3,0.17854287,0.6444919
12402,114,110,3,0.1006618,0.62316024
12403,115,110,3,0.09794318,0.5722881
12404,116,110,3,0.14384872,0.65531296
12405,117,110,3,0.046238054,0.48763117
12406,118,110,3,0.055586785,0.48930955
12407,119,110,3,0.05529103,0.52505374
12408,120,110,3,0.23506567,0.6895877
12409,121,110,3,0.1518834,0.6294574
12410,122,110,3,0.050769567,0.36338204
12411,123,110,3,0.045085207,0.43185598
12412,124,110,3,0.060557682,0.5017221
12413,125,110,3,0.1385018,0.6172842
12414,126,110,3,0.04549375,0.4729226
12415,127,110,3,0.059522547,0.39454642
12416,0,111,1,0.8622127,0.5545563
12417,1,111,1,0.9079111,0.6273273
12418,2,111,1,0.9657522,0.5586213
12419,3,111,1,0.9530197,0.57230127
12420,4,111,1,0.89413244,0.5636679
12421,5,111,1,0.8841718,0.5646702
12422,6,111,1,0.9467425,0.61022663
12423,7,111,1,0.9332735,0.6360543
12424,8,111,1,0.9731242,0.6183812
12425,9,111,1,0.9517895,0.5701377
12426,10,111,1,0.9439754,0.63460207
12427,11,111,1,0.8824014,0.5820095
12428,12,111,1,0.8513383,0.56264496
12429,13,111,1,0.9428337,0.5982755
12430,14,111,1,0.87743956,0.5555015
12431,15,111,1,0.9022431,0.600211
12432,16,111,1,0.9599481,0.5800876
12433,17,111,1,0.8783972,0.5768273
12434,18,111,1,0.8764089,0.550298
12435,19,111,1,0.8645634,0.5306926
12436,20,111,1,0.8777037,0.57536983
12437,21,111,1,0.91412693,0.6313607
12438,22,111,1,0.8589147,0.5471566
12439,23,111,1,0.9467458,0.5793372
12440,24,111,1,0.9341987,0.5953122
12441,25,111,1,0.869082,0.563067
12442,26,111,1,0.8853768,0.53947896
12443,27,111,1,0.9138401,0.57762605
12444,28,111,1,0.9545332,0.60505134
12445,29,111,1,0.9388431,0.5629003
12446,30,111,1,0.8711492,0.5403575
12447,31,111,1,0.9434377,0.5334707
12448,32,111,1,0.95746857,0.550432
12449,33,111,1,0.8771374,0.51245165
12450,34,111,1,0.9541796,0.5741326
12451,35,111,1,0.9282365,0.5572586
12452,37,111,1,0.9248216,0.52898455
12453,38,111,1,0.86777425,0.5162185
12454,39,111,1,0.9436472,0.54756194
12455,40,111,1,0.94813347,0.55440915
12456,41,111,1,0.9600403,0.54311526
12457,42,111,1,0.9826867,0.5582009
12458,43,111,1,0.91967535,0.5367763
12459,44,111,1,0.9642901,0.5172884
12460,45,111,1,0.92064804,0.5064107
12461,46,111,1,0.87435037,0.4916833
12462,47,111,1,0.8902657,0.49087885
12463,48,111,1,0.92516476,0.5094846
12464,49,111,1,0.9082108,0.4988295
12465,50,111,1,0.9501586,0.52152014
12466,51,111,1,0.96939355,0.5466273
12467,52,111,1,0.9033087,0.51168835
12468,53,111,1,0.9317222,0.5006046
12469,54,111,1,0.9245461,0.5440403
12470,55,111,1,0.8821529,0.513722
12471,56,111,1,0.91076,0.5494072
12472,57,111,1,0.92433006,0.57665473
12473,58,111,1,0.90064025,0.58471036
12474,59,111,1,0.8721276,0.5245273
12475,60,111,1,0.8970463,0.63866997
12476,61,111,1,0.8352331,0.57303613
12477,62,111,1,0.829922,0.5894121
12478,63,111,1,0.7539888,0.5706563
12479,64,111,1,0.68419015,0.60456824
12480,65,111,1,0.5976864,0.5715408
12481,66,111,1,0.6350189,0.5840197
12482,67,111,1,0.58688134,0.5862396
12483,68,111,2,0.48075488,0.6385857
12484,69,111,3,0.29719445,0.600564
12485,70,111,3,0.23746525,0.56292343
12486,71,111,2,0.45171213,0.6755865
12487,72,111,3,0.28592396,0.54512787
12488,73,111,2,0.42682493,0.6864486
12489,74,111,3,0.2980359,0.5159754
12490,75,111,3,0.10217411,0.34199
12491,76,111,3,0.24772277,0.40322506
12492,77,111,3,0.3861132,0.63050574
12493,78,111,3,0.2330899,0.3961977
12494,79,111,3,0.234201,0.40291613
12495,80,111,3,0.3161489,0.5286691
12496,81,111,3,0.2545844,0.3848507
12497,82,111,3,0.39045545,0.59889793
12498,83,111,3,0.21000409,0.35337475
12499,84,111,3,0.24560535,0.42844948
12500,85,111,3,0.22225644,0.39254707
12501,86,111,3,0.28370032,0.39772433
12502,87,111,3,0.22242455,0.37772164
12503,88,111,3,0.36380804,0.5253701
12504,89,111,3,0.1713493,0.3387635
12505,90,111,3,0.15856196,0.30572963
12506,91,111,3,0.27900314,0.49297318
12507,92,111,3,0.29531977,0.60310394
12508,93,111,3,0.28971353,0.6034247
12509,94,111,3,0.22409385,0.33353654
12510,95,111,3,0.24540721,0.35947853
12511,97,111,3,0.1353312,0.27638426
12512,98,111,3,0.10534673,0.3573685
12513,101,111,3,0.02255339,0.28179532
12514,102,111,3,0.14491847,0.43334574
12515,103,111,3,0.3032811,0.54627514
12516,104,111,3,0.24391758,0.68964654
12517,105,111,2,0.37416157,0.6786474
12518,106,111,3,0.11426085,0.46128678
12519,107,111,3,0.27458996,0.68406063
12520,108,111,3,0.23481026,0.6812536
12521,109,111,3,0.28260323,0.71774083
12522,110,111,3,0.15926555,0.6430797
12523,111,111,3,0.12242534,0.5695475
12524,112,111,3,0.14250925,0.6636266
12525,113,111,3,0.13957272,0.63253796
12526,114,111,3,0.1844512,0.68448
12527,115,111,3,0.15145773,0.6156004
12528,116,111,3,0.19515422,0.6877924
12529,117,111,3,0.108554736,0.5904147
12530,118,111,3,0.08452556,0.5754816
12531,119,111,3,0.06412807,0.46164078
12532,120,111,3,0.080265425,0.55711776
12533,121,111,3,0.1926452,0.65790427
12534,122,111,3,0.1565451,0.5946729
12535,123,111,3,0.15236466,0.63652027
12536,124,111,3,0.15828165,0.6628139
12537,125,111,3,0.118933015,0.6071324
12538,126,111,3,0.075137146,0.48038518
12539,127,111,3,0.08809801,0.53830975
12540,0,112,1,0.8358072,0.53539896
12541,1,112,1,0.907319,0.5650898
12542,2,112,1,0.9641868,0.5806698
12543,3,112,1,0.8968117,0.5875499
12544,4,112,1,0.9406658,0.55246407
12545,5,112,1,0.94119567,0.6336822
12546,6,112,1,0.8490534,0.54718524
12547,7,112,1,0.88241565,0.5832369
12548,8,112,1,0.9279181,0.5678595
12549,9,112,1,0.93301064,0.55755717
12550,10,112,1,0.89649105,0.58680564
12551,11,112,1,0.8844498,0.5940473
12552,12,112,1,0.9155645,0.57950824
12553,13,112,1,0.98088354,0.5876304
12554,14,112,1,0.88361394,0.61777675
12555,15,112,1,0.94112986,0.636309
12556,16,112,1,0.85934925,0.5727217
12557,17,112,1,0.94629246,0.60254997
12558,18,112,1,0.8841246,0.58646023
12559,19,112,1,0.9460357,0.56907296
12560,20,112,1,0.94826984,0.59622884
12561,21,112,1,0.93869424,0.5892771
12562,22,112,1,0.8816886,0.5586335
12563,23,112,1,0.8668752,0.53241706
12564,24,112,1,0.92708796,0.5876842
12565,25,112,1,0.9009634,0.5631705
12566,26,112,1,0.94228745,0.56137806
12567,27,112,1,0.9268635,0.5529104
12568,28,112,1,0.83889395,0.53071606
12569,29,112,1,0.852632,0.5037608
12570,30,112,1,0.85829467,0.5346367
12571,31,112,1,0.9472524,0.5818082
12572,32,112,1,0.94668126,0.54305667
12573,33,112,1,0.873406,0.5115251
12574,34,112,1,0.91922694,0.5338711
12575,35,112,1,0.96547484,0.5996573
12576,36,112,1,0.96658224,0.53311604
12577,37,112,1,0.9849031,0.5614408
12578,38,112,1,0.9140804,0.52070665
12579,39,112,1,0.889475,0.51520526
12580,40,112,1,0.9439721,0.5524934
12581,41,112,1,0.967529,0.537464
12582,42,112,1,0.98119086,0.5524684
12583,43,112,1,0.94912446,0.53168684
12584,44,112,1,0.9480571,0.5376717
12585,45,112,1,0.87173617,0.48077115
12586,46,112,1,0.8668977,0.4886155
12587,47,112,1,0.94460386,0.52520746
12588,48,112,1,0.89319867,0.47980636
12589,49,112,1,0.91266805,0.5045634
12590,50,112,1,0.9701809,0.5396484
12591,51,112,1,0.9755211,0.5295974
12592,52,112,1,0.963058,0.536781
12593,53,112,1,0.9387499,0.5068791
12594,54,112,1,0.952481,0.52343494
12595,55,112,1,0.9422822,0.5205826
12596,56,112,1,0.9244902,0.6048319
12597,57,112,1,0.9122908,0.5557522
12598,58,112,1,0.85224605,0.57946974
12599,59,112,1,0.94992995,0.63593495
12600,60,112,1,0.92080843,0.60379404
12601,61,112,1,0.87953806,0.6018313
12602,62,112,1,0.9297671,0.5781116
12603,63,112,1,0.7282456,0.60378003
12604,64,112,1,0.7397408,0.6064437
12605,65,112,1,0.5649218,0.54470766
12606,66,112,1,0.7991808,0.6134163
12607,67,112,1,0.6254576,0.59777415
12608,68,112,3,0.37335122,0.62308323
12609,69,112,1,0.5226038,0.6039189
12610,70,112,3,0.21358636,0.53740364
12611,71,112,3,0.36657694,0.66018414
12612,72,112,3,0.31884837,0.610908
12613,73,112,3,0.32779467,0.5403858
12614,74,112,3,0.1084597,0.39805493
12615,75,112,3,0.059781577,0.29570362
12616,76,112,3,0.2716466,0.4969282
12617,77,112,3,0.2701113,0.49423683
12618,78,112,3,0.32677338,0.4559493
12619,79,112,3,0.26734358,0.4821159
12620,80,112,3,0.049211446,0.3050856
12621,81,112,3,0.31237653,0.40942514
12622,82,112,3,0.1364261,0.33295235
12623,83,112,3,0.19998908,0.42434654
12624,84,112,3,0.2885128,0.3851644
12625,85,112,3,0.31882724,0.5527499
12626,86,112,3,0.111540616,0.3034145
12627,88,112,3,0.2749934,0.40056524
12628,89,112,3,0.12662114,0.318853
12629,90,112,3,0.28268033,0.42871338
12630,91,112,3,0.34368524,0.5476235
12631,92,112,2,0.3601801,0.6704694
12632,93,112,3,0.1342415,0.35687333
12633,94,112,3,0.1536873,0.2928436
12634,95,112,3,0.15161015,0.4131734
12635,96,112,3,0.30092698,0.45071188
12636,97,112,3,0.11063684,0.26573753
12637,98,112,3,0.15409067,0.3264761
12638,100,112,3,0.05095182,0.23605518
12639,101,112,3,0.23314044,0.36351356
12640,102,112,3,0.103377685,0.2565035
12641,103,112,3,0.119720675,0.26294026
12642,104,112,3,0.16946866,0.61136836
12643,105,112,3,0.093744405,0.5307422
12644,106,112,3,0.18250775,0.6292863
12645,107,112,3,0.17895047,0.5535979
12646,109,112,3,0.15883298,0.5433387
12647,110,112,3,0.23264833,0.69060063
12648,111,112,3,0.21327096,0.6648454
12649,112,112,3,0.20985073,0.71454936
12650,113,112,3,0.12954675,0.64461714
12651,114,112,3,0.14462836,0.6646021
12652,115,112,3,0.066585064,0.55166966
12653,116,112,3,0.06613156,0.5108436
12654,117,112,3,0.13859726,0.62014925
12655,118,112,3,0.19966932,0.67310107
12656,119,112,3,0.028653663,0.42997366
12657,120,112,3,0.07654902,0.53474283
12658,121,112,3,0.056037053,0.42962986
12659,122,112,3,0.12888779,0.59530145
12660,123,112,3,0.1714044,0.63359994
12661,124,112,3,0.02805175,0.45099735
12662,125,112,3,0.027356455,0.3798356
12663,126,112,3,0.24106377,0.72000915
12664,127,112,3,0.030179592,0.44361022
12665,0,113,1,0.91274285,0.56073344
12666,1,113,1,0.9691668,0.5396118
12667,2,113,1,0.83734006,0.4882627
12668,3,113,1,0.87811136,0.5375594
12669,4,113,1,0.8798896,0.5591252
12670,5,113,1,0.9196585,0.5327022
12671,6,113,1,0.90704125,0.5105127
12672,7,113,1,0.90391725,0.55209017
12673,8,113,1,0.91676706,0.5789148
12674,9,113,1,0.8679785,0.5839499
12675,10,113,1,0.92227024,0.6129689
12676,11,113,1,0.89234734,0.5114637
12677,12,113,1,0.91788214,0.5946423
12678,13,113,1,0.9441751,0.6392213
12679,14,113,1,0.85852784,0.5582889
12680,15,113,1,0.92384034,0.5585201
12681,16,113,1,0.8520264,0.5806532
12682,17,113,1,0.8333418,0.55901855
12683,18,113,1,0.95170486,0.59247065
12684,19,113,1,0.905527,0.5486442
12685,20,113,1,0.91041154,0.55615383
12686,21,113,1,0.95735526,0.54570854
12687,22,113,1,0.96758795,0.57037085
12688,23,113,1,0.91003036,0.53375524
12689,24,113,1,0.9392633,0.5527499
12690,25,113,1,0.895112,0.5226134
12691,26,113,1,0.942258,0.56053895
12692,27,113,1,0.8885904,0.53699726
12693,28,113,1,0.9107018,0.5244543
12694,29,113,1,0.8922435,0.5196013
12695,30,113,1,0.9703471,0.56015944
12696,31,113,1,0.9031627,0.5194375
12697,32,113,1,0.9403853,0.5568551
12698,33,113,1,0.97515047,0.5467822
12699,34,113,1,0.9237984,0.5178333
12700,35,113,1,0.87146276,0.52217436
12701,36,113,1,0.9460504,0.5390195
12702,37,113,1,0.88008946,0.49877083
12703,38,113,1,0.9025841,0.4933539
12704,39,113,1,0.8777982,0.49954784
12705,40,113,1,0.870645,0.49612042
12706,41,113,1,0.8444979,0.5105421
12707,42,113,1,0.903874,0.48587376
12708,43,113,1,0.8936342,0.5087763
12709,44,113,1,0.9403548,0.5166137
12710,45,113,1,0.8923188,0.48888847
12711,46,113,1,0.9053802,0.49603912
12712,47,113,1,0.92910415,0.52577657
12713,48,113,1,0.9202825,0.49886373
12714,49,113,1,0.93991494,0.530305
12715,50,113,1,0.9561207,0.5144075
12716,51,113,1,0.9246192,0.49692664
12717,52,113,1,0.87401986,0.49279124
12718,53,113,1,0.8949688,0.5557008
12719,54,113,1,0.84076244,0.53135365
12720,55,113,1,0.91375667,0.58819467
12721,56,113,1,0.91721976,0.624331
12722,57,113,1,0.87566113,0.6196268
12723,58,113,1,0.90934026,0.55102175
12724,59,113,1,0.90925276,0.6391093
12725,60,113,1,0.61057335,0.5429781
12726,61,113,1,0.84725964,0.564728
12727,62,113,1,0.8413267,0.5259621
12728,63,113,1,0.83994615,0.5526187
12729,64,113,1,0.633665,0.5938971
12730,65,113,1,0.7211724,0.60737675
12731,66,113,1,0.56386364,0.533876
12732,67,113,3,0.17307073,0.48511887
12733,68,113,3,0.21360649,0.50193
12734,69,113,3,0.2972776,0.6094936
12735,70,113,3,0.36206758,0.5860952
12736,71,113,3,0.3247429,0.6354149
12737,72,113,3,0.21195003,0.4439111
12738,73,113,3,0.13601537,0.35613516
12739,74,113,3,0.14519481,0.37330654
12740,75,113,3,0.2657077,0.4146089
12741,76,113,3,0.34125608,0.5930069
12742,77,113,3,0.30415466,0.5292053
12743,78,113,3,0.04552575,0.32329896
12744,79,113,3,0.29992127,0.6131745
12745,80,113,3,0.26446944,0.4088685
12746,81,113,3,0.074866675,0.25115392
12747,82,113,3,0.14347164,0.2879851
12748,84,113,3,0.024656711,0.2638646
12749,85,113,3,0.055236198,0.27862984
12750,86,113,3,0.24184379,0.34702054
12751,87,113,3,0.24250251,0.38189307
12752,88,113,3,0.14764109,0.2845711
12753,89,113,3,0.28425154,0.43590996
12754,90,113,3,0.35902482,0.5326631
12755,91,113,3,0.36403552,0.6345149
12756,92,113,2,0.3632099,0.6683599
12757,93,113,3,0.251636,0.48501846
12758,94,113,3,0.26330274,0.4818931
12759,95,113,3,0.27658233,0.4161508
12760,96,113,3,0.11965146,0.26756743
12761,97,113,3,0.15699947,0.28621444
12762,100,113,3,0.20004363,0.3636753
12763,102,113,3,0.0652353,0.30292132
12764,103,113,3,0.3279908,0.5878902
12765,104,113,3,0.32377,0.64379025
12766,105,113,3,0.1516231,0.60939384
12767,106,113,3,0.25137725,0.5865719
12768,107,113,3,0.33760387,0.681322
12769,108,113,3,0.25817433,0.7283105
12770,109,113,3,0.16963083,0.6148444
12771,110,113,3,0.25606912,0.69200265
12772,111,113,3,0.092369445,0.55542123
12773,112,113,3,0.17034613,0.63148946
12774,113,113,3,0.22067808,0.6900762
12775,114,113,3,0.13597262,0.6430254
12776,115,113,3,0.20155111,0.6960301
12777,116,113,3,0.077960566,0.5503303
12778,117,113,3,0.18804462,0.70293796
12779,118,113,3,0.13527057,0.59364563
12780,119,113,3,0.12280617,0.58198
12781,120,113,3,0.12745996,0.5990023
12782,121,113,3,0.18575455,0.67453766
12783,122,113,3,0.10570976,0.5707443
12784,123,113,3,0.15750846,0.6193775
12785,124,113,3,0.047995653,0.46087542
12786,125,113,3,0.0552208,0.5072472
12787,126,113,3,0.05360861,0.45625058
12788,127,113,3,0.058254603,0.5196968
12789,0,114,1,0.95459425,0.5280324
12790,1,114,1,0.8817166,0.49560493
12791,2,114,1,0.9356389,0.550968
12792,3,114,1,0.9161323,0.5317582
12793,4,114,1,0.97563004,0.5581465
12794,5,114,1,0.8737535,0.5592538
12795,6,114,1,0.90850645,0.4997945
12796,7,114,1,0.94537693,0.61388904
12797,8,114,1,0.9224719,0.565092
12798,9,114,1,0.95366204,0.6066284
12799,10,114,1,0.9690366,0.5475461
12800,11,114,1,0.9589392,0.6174514
12801,12,114,1,0.95174557,0.5769685
12802,13,114,1,0.9345051,0.5524438
12803,14,114,1,0.95452815,0.61956245
12804,15,114,1,0.9331483,0.5734631
12805,16,114,1,0.9166052,0.5662614
12806,17,114,1,0.9408064,0.5621892
12807,18,114,1,0.91244537,0.5394138
12808,19,114,1,0.9048733,0.5467125
12809,20,114,1,0.8528636,0.55703115
12810,21,114,1,0.86677504,0.5527038
12811,22,114,1,0.95753723,0.588474
12812,23,114,1,0.8746004,0.522513
12813,24,114,1,0.93192065,0.53909796
12814,25,114,1,0.9414126,0.5527596
12815,26,114,1,0.96515334,0.5538256
12816,27,114,1,0.949363,0.5338902
12817,28,114,1,0.9647039,0.5585649
12818,29,114,1,0.957842,0.5569496
12819,30,114,1,0.90853345,0.54075515
12820,31,114,1,0.89352906,0.4947298
12821,32,114,1,0.880809,0.48136833
12822,33,114,1,0.9081132,0.53200877
12823,34,114,1,0.8697195,0.49526468
12824,35,114,1,0.92098075,0.53689694
12825,36,114,1,0.95100605,0.5324084
12826,37,114,1,0.9621301,0.551019
12827,38,114,1,0.9499656,0.5455896
12828,39,114,1,0.9585465,0.5473691
12829,40,114,1,0.894593,0.49758315
12830,41,114,1,0.9861348,0.5592704
12831,42,114,1,0.9276743,0.50298613
12832,43,114,1,0.9589976,0.53355813
12833,44,114,1,0.938834,0.5380328
12834,45,114,1,0.90836143,0.49196953
12835,46,114,1,0.9437537,0.5044966
12836,47,114,1,0.9671951,0.5291953
12837,48,114,1,0.9450584,0.5074362
12838,49,114,1,0.934873,0.5243905
12839,50,114,1,0.8614883,0.5407174
12840,51,114,1,0.96113795,0.54255056
12841,52,114,1,0.93112636,0.6334445
12842,53,114,1,0.9277447,0.5867854
12843,54,114,1,0.92731977,0.6429014
12844,55,114,1,0.8784856,0.62644875
12845,56,114,1,0.924266,0.6417222
12846,57,114,1,0.87342304,0.60021377
12847,58,114,1,0.9321756,0.6379695
12848,59,114,1,0.9010732,0.6033319
12849,60,114,1,0.8335206,0.55747557
12850,61,114,1,0.8644259,0.58760905
12851,62,114,1,0.9218966,0.61363167
12852,63,114,1,0.8397223,0.54272854
12853,64,114,1,0.7927006,0.61297005
12854,65,114,1,0.5492936,0.53812975
12855,66,114,1,0.5617852,0.5496415
12856,67,114,1,0.60868627,0.593764
12857,68,114,3,0.11168087,0.46753165
12858,69,114,3,0.34782672,0.6600781
12859,70,114,3,0.2464017,0.5052067
12860,71,114,3,0.36544046,0.58836216
12861,72,114,2,0.37440425,0.6681693
12862,73,114,2,0.39343187,0.66586316
12863,74,114,3,0.3040316,0.5773217
12864,75,114,2,0.37941366,0.66509175
12865,76,114,2,0.37185684,0.67051756
12866,77,114,3,0.25132722,0.5153046
12867,78,114,3,0.25585407,0.43815345
12868,79,114,3,0.31366673,0.5945261
12869,80,114,3,0.100447334,0.25986493
12870,81,114,3,0.1328814,0.3063626
12871,82,114,3,0.2861103,0.39437
12872,83,114,3,0.31014952,0.4931429
12873,84,114,2,0.42281973,0.6599217
12874,85,114,3,0.39852306,0.61876917
12875,86,114,3,0.32350567,0.4917514
12876,87,114,3,0.23030077,0.41914088
12877,88,114,3,0.25507873,0.42608577
12878,89,114,3,0.36513412,0.502889
12879,90,114,3,0.22122727,0.45572168
12880,91,114,3,0.34045476,0.5009458
12881,92,114,3,0.36619425,0.61979526
12882,93,114,2,0.40624598,0.67815036
12883,94,114,3,0.3514026,0.4999682
12884,95,114,3,0.15261208,0.29403082
12885,96,114,3,0.21218398,0.41548592
12886,97,114,3,0.13934122,0.27037957
12887,99,114,3,0.1580236,0.28300327
12888,100,114,3,0.2776305,0.6739683
12889,101,114,3,0.3669692,0.62284654
12890,102,114,3,0.10445492,0.39458925
12891,103,114,3,0.17730393,0.578342
12892,104,114,3,0.34172773,0.58416295
12893,105,114,3,0.3327212,0.4795215
12894,106,114,3,0.17708082,0.60694325
12895,107,114,3,0.16126937,0.5418472
12896,108,114,3,0.12851906,0.540396
12897,109,114,2,0.31255704,0.7042663
12898,110,114,3,0.18896426,0.64120716
12899,111,114,3,0.20590493,0.6549972
12900,113,114,3,0.2098243,0.69142914
12901,114,114,3,0.24902093,0.72602886
12902,115,114,3,0.2737231,0.68387926
12903,116,114,3,0.12220035,0.6121648
12904,117,114,3,0.16490565,0.6546868
12905,118,114,3,0.121219546,0.57833517
12906,119,114,3,0.16911536,0.66422254
12907,120,114,3,0.18971282,0.6653865
12908,121,114,3,0.02680451,0.3903076
12909,122,114,3,0.07550696,0.5204146
12910,123,114,3,0.06137962,0.4479445
12911,124,114,3,0.20107262,0.6321442
12912,125,114,3,0.123730876,0.60260266
